Id,Id2,Geography,Tenure Total,Margin of Error; Total:,Own,Margin of Error; Total: - Owner occupied,Rent,Margin of Error; Total: - Renter occupied
1500000US530330287002,530330287002,"Block Group 2, Census Tract 287, King County, Washington",446,73,437,72,9,13
1500000US530330287003,530330287003,"Block Group 3, Census Tract 287, King County, Washington",547,101,496,90,51,59
1500000US530330287004,530330287004,"Block Group 4, Census Tract 287, King County, Washington",480,77,397,83,83,64
1500000US530330288011,530330288011,"Block Group 1, Census Tract 288.01, King County, Washington",463,56,240,46,223,56
1500000US530330288012,530330288012,"Block Group 2, Census Tract 288.01, King County, Washington",279,44,173,50,106,44
1500000US530330288013,530330288013,"Block Group 3, Census Tract 288.01, King County, Washington",32,20,19,15,13,16
1500000US530330288021,530330288021,"Block Group 1, Census Tract 288.02, King County, Washington",832,144,331,94,501,129
1500000US530330288022,530330288022,"Block Group 2, Census Tract 288.02, King County, Washington",477,108,337,95,140,70
1500000US530330288023,530330288023,"Block Group 3, Census Tract 288.02, King County, Washington",361,127,113,102,248,114
1500000US530330288024,530330288024,"Block Group 4, Census Tract 288.02, King County, Washington",649,137,89,73,560,132
1500000US530330289011,530330289011,"Block Group 1, Census Tract 289.01, King County, Washington",480,99,251,86,229,76
1500000US530330289012,530330289012,"Block Group 2, Census Tract 289.01, King County, Washington",274,51,88,40,186,55
1500000US530330289013,530330289013,"Block Group 3, Census Tract 289.01, King County, Washington",393,76,291,81,102,66
1500000US530330289014,530330289014,"Block Group 4, Census Tract 289.01, King County, Washington",409,91,207,51,202,79
1500000US530330289021,530330289021,"Block Group 1, Census Tract 289.02, King County, Washington",369,142,104,78,265,137
1500000US530330289022,530330289022,"Block Group 2, Census Tract 289.02, King County, Washington",593,149,338,107,255,119
1500000US530330289023,530330289023,"Block Group 3, Census Tract 289.02, King County, Washington",416,140,29,24,387,138
1500000US530330289024,530330289024,"Block Group 4, Census Tract 289.02, King County, Washington",427,122,131,50,296,123
1500000US530330289025,530330289025,"Block Group 5, Census Tract 289.02, King County, Washington",607,156,192,94,415,151
1500000US530330290011,530330290011,"Block Group 1, Census Tract 290.01, King County, Washington",389,74,210,58,179,63
1500000US530330290012,530330290012,"Block Group 2, Census Tract 290.01, King County, Washington",412,90,228,78,184,69
1500000US530330290013,530330290013,"Block Group 3, Census Tract 290.01, King County, Washington",419,80,288,65,131,71
1500000US530330290014,530330290014,"Block Group 4, Census Tract 290.01, King County, Washington",737,75,690,76,47,39
1500000US530330290031,530330290031,"Block Group 1, Census Tract 290.03, King County, Washington",340,97,10,12,330,97
1500000US530330290032,530330290032,"Block Group 2, Census Tract 290.03, King County, Washington",370,138,174,61,196,130
1500000US530330290033,530330290033,"Block Group 3, Census Tract 290.03, King County, Washington",571,109,198,75,373,119
1500000US530330290034,530330290034,"Block Group 4, Census Tract 290.03, King County, Washington",372,124,108,54,264,118
1500000US530330290035,530330290035,"Block Group 5, Census Tract 290.03, King County, Washington",267,67,214,68,53,47
1500000US530330290041,530330290041,"Block Group 1, Census Tract 290.04, King County, Washington",729,83,330,67,399,91
1500000US530330290042,530330290042,"Block Group 2, Census Tract 290.04, King County, Washington",528,72,87,42,441,74
1500000US530330291011,530330291011,"Block Group 1, Census Tract 291.01, King County, Washington",477,80,330,73,147,51
1500000US530330291012,530330291012,"Block Group 2, Census Tract 291.01, King County, Washington",680,86,531,89,149,64
1500000US530330291021,530330291021,"Block Group 1, Census Tract 291.02, King County, Washington",408,75,341,68,67,42
1500000US530330291022,530330291022,"Block Group 2, Census Tract 291.02, King County, Washington",356,61,318,64,38,30
1500000US530330291023,530330291023,"Block Group 3, Census Tract 291.02, King County, Washington",584,97,269,61,315,97
1500000US530330292031,530330292031,"Block Group 1, Census Tract 292.03, King County, Washington",635,98,56,33,579,97
1500000US530330292032,530330292032,"Block Group 2, Census Tract 292.03, King County, Washington",535,96,155,47,380,100
1500000US530330292041,530330292041,"Block Group 1, Census Tract 292.04, King County, Washington",1027,159,284,110,743,148
1500000US530330292042,530330292042,"Block Group 2, Census Tract 292.04, King County, Washington",634,121,599,113,35,56
1500000US530330292043,530330292043,"Block Group 3, Census Tract 292.04, King County, Washington",311,82,223,81,88,73
1500000US530330292044,530330292044,"Block Group 4, Census Tract 292.04, King County, Washington",506,132,0,12,506,132
1500000US530330292051,530330292051,"Block Group 1, Census Tract 292.05, King County, Washington",957,155,706,116,251,121
1500000US530330292052,530330292052,"Block Group 2, Census Tract 292.05, King County, Washington",485,143,94,44,391,136
1500000US530330292053,530330292053,"Block Group 3, Census Tract 292.05, King County, Washington",664,137,346,115,318,124
1500000US530330292061,530330292061,"Block Group 1, Census Tract 292.06, King County, Washington",262,82,118,67,144,64
1500000US530330292062,530330292062,"Block Group 2, Census Tract 292.06, King County, Washington",935,134,0,12,935,134
1500000US530330292063,530330292063,"Block Group 3, Census Tract 292.06, King County, Washington",662,125,216,75,446,119
1500000US530330293031,530330293031,"Block Group 1, Census Tract 293.03, King County, Washington",386,89,285,98,101,55
1500000US530330293032,530330293032,"Block Group 2, Census Tract 293.03, King County, Washington",348,100,235,89,113,92
1500000US530330293033,530330293033,"Block Group 3, Census Tract 293.03, King County, Washington",1209,146,792,143,417,134
1500000US530330293034,530330293034,"Block Group 4, Census Tract 293.03, King County, Washington",577,119,320,82,257,123
1500000US530330293035,530330293035,"Block Group 5, Census Tract 293.03, King County, Washington",556,126,177,74,379,120
1500000US530330293041,530330293041,"Block Group 1, Census Tract 293.04, King County, Washington",467,87,337,78,130,73
1500000US530330293042,530330293042,"Block Group 2, Census Tract 293.04, King County, Washington",465,48,433,56,32,45
1500000US530330293043,530330293043,"Block Group 3, Census Tract 293.04, King County, Washington",551,92,262,81,289,68
1500000US530330293044,530330293044,"Block Group 4, Census Tract 293.04, King County, Washington",374,49,353,52,21,24
1500000US530330293051,530330293051,"Block Group 1, Census Tract 293.05, King County, Washington",284,75,240,76,44,35
1500000US530330293052,530330293052,"Block Group 2, Census Tract 293.05, King County, Washington",455,93,188,64,267,85
1500000US530330293053,530330293053,"Block Group 3, Census Tract 293.05, King County, Washington",330,74,266,60,64,40
1500000US530330293054,530330293054,"Block Group 4, Census Tract 293.05, King County, Washington",262,55,251,54,11,16
1500000US530330293061,530330293061,"Block Group 1, Census Tract 293.06, King County, Washington",779,77,493,102,286,93
1500000US530330293062,530330293062,"Block Group 2, Census Tract 293.06, King County, Washington",467,60,404,64,63,45
1500000US530330293071,530330293071,"Block Group 1, Census Tract 293.07, King County, Washington",303,54,259,54,44,32
1500000US530330293072,530330293072,"Block Group 2, Census Tract 293.07, King County, Washington",574,76,496,71,78,57
1500000US530330293073,530330293073,"Block Group 3, Census Tract 293.07, King County, Washington",446,61,357,63,89,48
1500000US530330294031,530330294031,"Block Group 1, Census Tract 294.03, King County, Washington",651,80,575,79,76,42
1500000US530330294032,530330294032,"Block Group 2, Census Tract 294.03, King County, Washington",358,83,317,86,41,49
1500000US530330294033,530330294033,"Block Group 3, Census Tract 294.03, King County, Washington",848,104,399,78,449,99
1500000US530330294051,530330294051,"Block Group 1, Census Tract 294.05, King County, Washington",366,72,288,62,78,56
1500000US530330294052,530330294052,"Block Group 2, Census Tract 294.05, King County, Washington",467,80,391,81,76,52
1500000US530330294053,530330294053,"Block Group 3, Census Tract 294.05, King County, Washington",257,56,230,51,27,29
1500000US530330294054,530330294054,"Block Group 4, Census Tract 294.05, King County, Washington",271,65,202,49,69,62
1500000US530330294055,530330294055,"Block Group 5, Census Tract 294.05, King County, Washington",345,54,316,53,29,26
1500000US530330294061,530330294061,"Block Group 1, Census Tract 294.06, King County, Washington",635,77,482,72,153,59
1500000US530330294062,530330294062,"Block Group 2, Census Tract 294.06, King County, Washington",954,78,747,97,207,95
1500000US530330294071,530330294071,"Block Group 1, Census Tract 294.07, King County, Washington",364,83,133,57,231,78
1500000US530330294072,530330294072,"Block Group 2, Census Tract 294.07, King County, Washington",772,82,336,74,436,91
1500000US530330294073,530330294073,"Block Group 3, Census Tract 294.07, King County, Washington",386,84,240,59,146,65
1500000US530330294081,530330294081,"Block Group 1, Census Tract 294.08, King County, Washington",361,80,245,65,116,58
1500000US530330294082,530330294082,"Block Group 2, Census Tract 294.08, King County, Washington",430,69,353,80,77,67
1500000US530330294083,530330294083,"Block Group 3, Census Tract 294.08, King County, Washington",812,84,96,42,716,93
1500000US530330295021,530330295021,"Block Group 1, Census Tract 295.02, King County, Washington",743,117,469,101,274,113
1500000US530330295022,530330295022,"Block Group 2, Census Tract 295.02, King County, Washington",436,100,383,102,53,47
1500000US530330295023,530330295023,"Block Group 3, Census Tract 295.02, King County, Washington",372,103,322,108,50,54
1500000US530330295024,530330295024,"Block Group 4, Census Tract 295.02, King County, Washington",488,93,396,88,92,42
1500000US530330295031,530330295031,"Block Group 1, Census Tract 295.03, King County, Washington",308,87,237,86,71,53
1500000US530330295032,530330295032,"Block Group 2, Census Tract 295.03, King County, Washington",916,164,153,87,763,146
1500000US530330295033,530330295033,"Block Group 3, Census Tract 295.03, King County, Washington",640,175,91,40,549,179
1500000US530330295034,530330295034,"Block Group 4, Census Tract 295.03, King County, Washington",254,109,105,52,149,99
1500000US530330295035,530330295035,"Block Group 5, Census Tract 295.03, King County, Washington",773,198,36,32,737,201
1500000US530330295041,530330295041,"Block Group 1, Census Tract 295.04, King County, Washington",571,150,135,74,436,144
1500000US530330295042,530330295042,"Block Group 2, Census Tract 295.04, King County, Washington",677,155,139,80,538,158
1500000US530330295043,530330295043,"Block Group 3, Census Tract 295.04, King County, Washington",927,151,369,132,558,156
1500000US530330296011,530330296011,"Block Group 1, Census Tract 296.01, King County, Washington",404,112,236,78,168,95
1500000US530330296012,530330296012,"Block Group 2, Census Tract 296.01, King County, Washington",327,78,253,81,74,60
1500000US530330296013,530330296013,"Block Group 3, Census Tract 296.01, King County, Washington",473,90,230,72,243,84
1500000US530330296014,530330296014,"Block Group 4, Census Tract 296.01, King County, Washington",289,78,267,82,22,27
1500000US530330296015,530330296015,"Block Group 5, Census Tract 296.01, King County, Washington",473,101,369,104,104,84
1500000US530330296021,530330296021,"Block Group 1, Census Tract 296.02, King County, Washington",388,56,373,57,15,24
1500000US530330296022,530330296022,"Block Group 2, Census Tract 296.02, King County, Washington",443,70,435,71,8,12
1500000US530330296023,530330296023,"Block Group 3, Census Tract 296.02, King County, Washington",864,87,686,87,178,81
1500000US530330297001,530330297001,"Block Group 1, Census Tract 297, King County, Washington",599,110,366,89,233,76
1500000US530330297002,530330297002,"Block Group 2, Census Tract 297, King County, Washington",644,122,366,114,278,124
1500000US530330297003,530330297003,"Block Group 3, Census Tract 297, King County, Washington",726,171,202,113,524,153
1500000US530330297004,530330297004,"Block Group 4, Census Tract 297, King County, Washington",388,130,170,89,218,124
1500000US530330297005,530330297005,"Block Group 5, Census Tract 297, King County, Washington",523,128,205,100,318,114
1500000US530330298011,530330298011,"Block Group 1, Census Tract 298.01, King County, Washington",398,75,324,80,74,46
1500000US530330298012,530330298012,"Block Group 2, Census Tract 298.01, King County, Washington",681,162,289,109,392,140
1500000US530330298013,530330298013,"Block Group 3, Census Tract 298.01, King County, Washington",505,107,311,78,194,83
1500000US530330298014,530330298014,"Block Group 4, Census Tract 298.01, King County, Washington",487,94,447,93,40,42
1500000US530330298015,530330298015,"Block Group 5, Census Tract 298.01, King County, Washington",884,154,0,12,884,154
1500000US530330298021,530330298021,"Block Group 1, Census Tract 298.02, King County, Washington",382,97,339,105,43,46
1500000US530330298022,530330298022,"Block Group 2, Census Tract 298.02, King County, Washington",375,113,284,91,91,85
1500000US530330298023,530330298023,"Block Group 3, Census Tract 298.02, King County, Washington",781,163,432,144,349,142
1500000US530330298024,530330298024,"Block Group 4, Census Tract 298.02, King County, Washington",322,111,298,110,24,42
1500000US530330298025,530330298025,"Block Group 5, Census Tract 298.02, King County, Washington",526,144,412,120,114,121
1500000US530330298026,530330298026,"Block Group 6, Census Tract 298.02, King County, Washington",593,104,558,104,35,40
1500000US530330299011,530330299011,"Block Group 1, Census Tract 299.01, King County, Washington",595,89,472,83,123,71
1500000US530330299012,530330299012,"Block Group 2, Census Tract 299.01, King County, Washington",415,71,352,74,63,31
1500000US530330299013,530330299013,"Block Group 3, Census Tract 299.01, King County, Washington",617,81,395,81,222,63
1500000US530330299021,530330299021,"Block Group 1, Census Tract 299.02, King County, Washington",412,84,391,89,21,22
1500000US530330299022,530330299022,"Block Group 2, Census Tract 299.02, King County, Washington",417,69,352,68,65,45
1500000US530330299023,530330299023,"Block Group 3, Census Tract 299.02, King County, Washington",643,76,568,76,75,51
1500000US530330300031,530330300031,"Block Group 1, Census Tract 300.03, King County, Washington",437,101,351,91,86,79
1500000US530330300032,530330300032,"Block Group 2, Census Tract 300.03, King County, Washington",670,143,559,138,111,75
1500000US530330300033,530330300033,"Block Group 3, Census Tract 300.03, King County, Washington",284,101,173,76,111,69
1500000US530330300034,530330300034,"Block Group 4, Census Tract 300.03, King County, Washington",420,93,334,83,86,69
1500000US530330300035,530330300035,"Block Group 5, Census Tract 300.03, King County, Washington",523,143,23,37,500,147
1500000US530330300041,530330300041,"Block Group 1, Census Tract 300.04, King County, Washington",386,120,253,85,133,83
1500000US530330300042,530330300042,"Block Group 2, Census Tract 300.04, King County, Washington",678,161,49,42,629,157
1500000US530330300043,530330300043,"Block Group 3, Census Tract 300.04, King County, Washington",438,151,125,79,313,138
1500000US530330300044,530330300044,"Block Group 4, Census Tract 300.04, King County, Washington",344,112,333,110,11,19
1500000US530330300045,530330300045,"Block Group 5, Census Tract 300.04, King County, Washington",588,188,54,33,534,186
1500000US530330300046,530330300046,"Block Group 6, Census Tract 300.04, King County, Washington",552,170,174,76,378,156
1500000US530330300051,530330300051,"Block Group 1, Census Tract 300.05, King County, Washington",539,92,410,92,129,62
1500000US530330300052,530330300052,"Block Group 2, Census Tract 300.05, King County, Washington",553,85,466,86,87,61
1500000US530330300053,530330300053,"Block Group 3, Census Tract 300.05, King County, Washington",728,107,286,74,442,97
1500000US530330300061,530330300061,"Block Group 1, Census Tract 300.06, King County, Washington",490,110,186,59,304,110
1500000US530330300062,530330300062,"Block Group 2, Census Tract 300.06, King County, Washington",1152,118,63,36,1089,129
1500000US530330301001,530330301001,"Block Group 1, Census Tract 301, King County, Washington",327,70,305,70,22,34
1500000US530330301002,530330301002,"Block Group 2, Census Tract 301, King County, Washington",426,90,392,95,34,41
1500000US530330301003,530330301003,"Block Group 3, Census Tract 301, King County, Washington",549,100,500,105,49,42
1500000US530330301004,530330301004,"Block Group 4, Census Tract 301, King County, Washington",350,101,336,103,14,24
1500000US530330301005,530330301005,"Block Group 5, Census Tract 301, King County, Washington",413,110,30,33,383,112
1500000US530330301006,530330301006,"Block Group 6, Census Tract 301, King County, Washington",485,76,430,82,55,67
1500000US530330301007,530330301007,"Block Group 7, Census Tract 301, King County, Washington",360,77,360,77,0,12
1500000US530330302011,530330302011,"Block Group 1, Census Tract 302.01, King County, Washington",312,116,172,58,140,105
1500000US530330302012,530330302012,"Block Group 2, Census Tract 302.01, King County, Washington",442,112,134,50,308,98
1500000US530330302013,530330302013,"Block Group 3, Census Tract 302.01, King County, Washington",531,102,430,103,101,75
1500000US530330302014,530330302014,"Block Group 4, Census Tract 302.01, King County, Washington",734,136,549,128,185,86
1500000US530330302021,530330302021,"Block Group 1, Census Tract 302.02, King County, Washington",296,69,296,69,0,12
1500000US530330302022,530330302022,"Block Group 2, Census Tract 302.02, King County, Washington",629,116,440,89,189,91
1500000US530330302023,530330302023,"Block Group 3, Census Tract 302.02, King County, Washington",299,85,165,88,134,65
1500000US530330302024,530330302024,"Block Group 4, Census Tract 302.02, King County, Washington",537,125,219,74,318,112
1500000US530330302025,530330302025,"Block Group 5, Census Tract 302.02, King County, Washington",596,117,233,74,363,120
1500000US530330303041,530330303041,"Block Group 1, Census Tract 303.04, King County, Washington",546,63,515,66,31,24
1500000US530330303042,530330303042,"Block Group 2, Census Tract 303.04, King County, Washington",477,67,322,71,155,62
1500000US530330303051,530330303051,"Block Group 1, Census Tract 303.05, King County, Washington",826,138,527,111,299,141
1500000US530330303052,530330303052,"Block Group 2, Census Tract 303.05, King County, Washington",694,152,604,142,90,70
1500000US530330303053,530330303053,"Block Group 3, Census Tract 303.05, King County, Washington",579,105,519,99,60,63
1500000US530330303061,530330303061,"Block Group 1, Census Tract 303.06, King County, Washington",478,74,388,74,90,51
1500000US530330303062,530330303062,"Block Group 2, Census Tract 303.06, King County, Washington",350,93,309,70,41,57
1500000US530330303063,530330303063,"Block Group 3, Census Tract 303.06, King County, Washington",772,105,594,102,178,76
1500000US530330303064,530330303064,"Block Group 4, Census Tract 303.06, King County, Washington",402,79,368,85,34,31
1500000US530330303081,530330303081,"Block Group 1, Census Tract 303.08, King County, Washington",259,64,248,63,11,19
1500000US530330303082,530330303082,"Block Group 2, Census Tract 303.08, King County, Washington",675,137,288,75,387,121
1500000US530330303083,530330303083,"Block Group 3, Census Tract 303.08, King County, Washington",502,92,445,90,57,68
1500000US530330303084,530330303084,"Block Group 4, Census Tract 303.08, King County, Washington",807,139,95,49,712,141
1500000US530330303091,530330303091,"Block Group 1, Census Tract 303.09, King County, Washington",407,113,282,101,125,60
1500000US530330303092,530330303092,"Block Group 2, Census Tract 303.09, King County, Washington",679,131,89,65,590,121
1500000US530330303093,530330303093,"Block Group 3, Census Tract 303.09, King County, Washington",548,135,72,64,476,135
1500000US530330303094,530330303094,"Block Group 4, Census Tract 303.09, King County, Washington",793,171,404,123,389,147
1500000US530330303101,530330303101,"Block Group 1, Census Tract 303.10, King County, Washington",290,64,258,60,32,28
1500000US530330303102,530330303102,"Block Group 2, Census Tract 303.10, King County, Washington",326,63,282,64,44,37
1500000US530330303103,530330303103,"Block Group 3, Census Tract 303.10, King County, Washington",399,81,345,78,54,43
1500000US530330303104,530330303104,"Block Group 4, Census Tract 303.10, King County, Washington",891,137,147,43,744,140
1500000US530330303111,530330303111,"Block Group 1, Census Tract 303.11, King County, Washington",384,66,302,61,82,62
1500000US530330303112,530330303112,"Block Group 2, Census Tract 303.11, King County, Washington",576,100,261,73,315,108
1500000US530330303113,530330303113,"Block Group 3, Census Tract 303.11, King County, Washington",464,74,424,70,40,33
1500000US530330303114,530330303114,"Block Group 4, Census Tract 303.11, King County, Washington",299,65,269,66,30,32
1500000US530330303121,530330303121,"Block Group 1, Census Tract 303.12, King County, Washington",608,105,109,54,499,100
1500000US530330303122,530330303122,"Block Group 2, Census Tract 303.12, King County, Washington",537,108,271,74,266,81
1500000US530330303123,530330303123,"Block Group 3, Census Tract 303.12, King County, Washington",312,75,294,74,18,19
1500000US530330303124,530330303124,"Block Group 4, Census Tract 303.12, King County, Washington",336,83,279,69,57,61
1500000US530330303131,530330303131,"Block Group 1, Census Tract 303.13, King County, Washington",726,132,335,84,391,132
1500000US530330303132,530330303132,"Block Group 2, Census Tract 303.13, King County, Washington",1016,120,284,99,732,136
1500000US530330303141,530330303141,"Block Group 1, Census Tract 303.14, King County, Washington",919,123,178,73,741,136
1500000US530330303142,530330303142,"Block Group 2, Census Tract 303.14, King County, Washington",358,69,269,66,89,57
1500000US530330303143,530330303143,"Block Group 3, Census Tract 303.14, King County, Washington",640,105,313,83,327,89
1500000US530330304011,530330304011,"Block Group 1, Census Tract 304.01, King County, Washington",810,164,476,126,334,140
1500000US530330304012,530330304012,"Block Group 2, Census Tract 304.01, King County, Washington",656,144,495,116,161,116
1500000US530330304013,530330304013,"Block Group 3, Census Tract 304.01, King County, Washington",611,132,558,139,53,54
1500000US530330304014,530330304014,"Block Group 4, Census Tract 304.01, King County, Washington",449,129,403,129,46,44
1500000US530330304015,530330304015,"Block Group 5, Census Tract 304.01, King County, Washington",547,153,267,99,280,121
1500000US530330304031,530330304031,"Block Group 1, Census Tract 304.03, King County, Washington",679,95,607,92,72,55
1500000US530330304032,530330304032,"Block Group 2, Census Tract 304.03, King County, Washington",386,66,344,60,42,48
1500000US530330304033,530330304033,"Block Group 3, Census Tract 304.03, King County, Washington",595,80,578,81,17,20
1500000US530330304041,530330304041,"Block Group 1, Census Tract 304.04, King County, Washington",671,89,628,90,43,45
1500000US530330304042,530330304042,"Block Group 2, Census Tract 304.04, King County, Washington",442,65,343,68,99,57
1500000US530330304043,530330304043,"Block Group 3, Census Tract 304.04, King County, Washington",471,91,438,87,33,23
1500000US530330305011,530330305011,"Block Group 1, Census Tract 305.01, King County, Washington",383,61,126,37,257,64
1500000US530330305012,530330305012,"Block Group 2, Census Tract 305.01, King County, Washington",542,52,21,20,521,55
1500000US530330305031,530330305031,"Block Group 1, Census Tract 305.03, King County, Washington",915,135,111,70,804,136
1500000US530330305032,530330305032,"Block Group 2, Census Tract 305.03, King County, Washington",1181,147,803,135,378,138
1500000US530330305041,530330305041,"Block Group 1, Census Tract 305.04, King County, Washington",345,75,101,35,244,82
1500000US530330305042,530330305042,"Block Group 2, Census Tract 305.04, King County, Washington",494,90,284,69,210,59
1500000US530330305043,530330305043,"Block Group 3, Census Tract 305.04, King County, Washington",391,85,89,36,302,92
1500000US530330305044,530330305044,"Block Group 4, Census Tract 305.04, King County, Washington",659,92,463,70,196,88
1500000US530330306001,530330306001,"Block Group 1, Census Tract 306, King County, Washington",413,127,287,110,126,82
1500000US530330306002,530330306002,"Block Group 2, Census Tract 306, King County, Washington",560,123,289,90,271,119
1500000US530330306003,530330306003,"Block Group 3, Census Tract 306, King County, Washington",535,133,297,105,238,115
1500000US530330306004,530330306004,"Block Group 4, Census Tract 306, King County, Washington",544,102,150,77,394,111
1500000US530330307001,530330307001,"Block Group 1, Census Tract 307, King County, Washington",474,75,206,72,268,75
1500000US530330307002,530330307002,"Block Group 2, Census Tract 307, King County, Washington",521,87,318,74,203,75
1500000US530330307003,530330307003,"Block Group 3, Census Tract 307, King County, Washington",458,91,190,57,268,81
1500000US530330308011,530330308011,"Block Group 1, Census Tract 308.01, King County, Washington",523,118,391,110,132,86
1500000US530330308012,530330308012,"Block Group 2, Census Tract 308.01, King County, Washington",680,125,185,70,495,118
1500000US530330308013,530330308013,"Block Group 3, Census Tract 308.01, King County, Washington",1133,142,810,121,323,127
1500000US530330308021,530330308021,"Block Group 1, Census Tract 308.02, King County, Washington",391,83,112,39,279,78
1500000US530330308022,530330308022,"Block Group 2, Census Tract 308.02, King County, Washington",517,85,321,85,196,63
1500000US530330308023,530330308023,"Block Group 3, Census Tract 308.02, King County, Washington",442,96,277,65,165,80
1500000US530330309011,530330309011,"Block Group 1, Census Tract 309.01, King County, Washington",670,82,567,83,103,42
1500000US530330309012,530330309012,"Block Group 2, Census Tract 309.01, King County, Washington",525,82,390,72,135,80
1500000US530330309021,530330309021,"Block Group 1, Census Tract 309.02, King County, Washington",837,140,497,119,340,106
1500000US530330309022,530330309022,"Block Group 2, Census Tract 309.02, King County, Washington",467,104,329,101,138,65
1500000US530330309023,530330309023,"Block Group 3, Census Tract 309.02, King County, Washington",679,130,184,68,495,116
1500000US530330310001,530330310001,"Block Group 1, Census Tract 310, King County, Washington",859,83,819,98,40,45
1500000US530330310002,530330310002,"Block Group 2, Census Tract 310, King County, Washington",549,92,378,93,171,75
1500000US530330311001,530330311001,"Block Group 1, Census Tract 311, King County, Washington",483,106,210,51,273,118
1500000US530330311002,530330311002,"Block Group 2, Census Tract 311, King County, Washington",543,93,506,94,37,31
1500000US530330311003,530330311003,"Block Group 3, Census Tract 311, King County, Washington",677,78,334,67,343,65
1500000US530330311004,530330311004,"Block Group 4, Census Tract 311, King County, Washington",514,117,127,32,387,114
1500000US530330311005,530330311005,"Block Group 5, Census Tract 311, King County, Washington",364,84,229,43,135,81
1500000US530330312021,530330312021,"Block Group 1, Census Tract 312.02, King County, Washington",473,116,339,88,134,112
1500000US530330312022,530330312022,"Block Group 2, Census Tract 312.02, King County, Washington",331,86,163,65,168,81
1500000US530330312023,530330312023,"Block Group 3, Census Tract 312.02, King County, Washington",431,84,431,84,0,12
1500000US530330312024,530330312024,"Block Group 4, Census Tract 312.02, King County, Washington",528,96,434,101,94,65
1500000US530330312025,530330312025,"Block Group 5, Census Tract 312.02, King County, Washington",458,92,215,66,243,87
1500000US530330312041,530330312041,"Block Group 1, Census Tract 312.04, King County, Washington",422,105,298,87,124,96
1500000US530330312042,530330312042,"Block Group 2, Census Tract 312.04, King County, Washington",434,75,420,75,14,23
1500000US530330312043,530330312043,"Block Group 3, Census Tract 312.04, King County, Washington",479,91,446,98,33,37
1500000US530330312044,530330312044,"Block Group 4, Census Tract 312.04, King County, Washington",347,115,347,115,0,12
1500000US530330312045,530330312045,"Block Group 5, Census Tract 312.04, King County, Washington",508,123,476,124,32,36
1500000US530330312051,530330312051,"Block Group 1, Census Tract 312.05, King County, Washington",900,171,538,137,362,147
1500000US530330312052,530330312052,"Block Group 2, Census Tract 312.05, King County, Washington",726,151,519,113,207,121
1500000US530330312053,530330312053,"Block Group 3, Census Tract 312.05, King County, Washington",565,111,465,91,100,84
1500000US530330312061,530330312061,"Block Group 1, Census Tract 312.06, King County, Washington",436,90,226,60,210,71
1500000US530330312062,530330312062,"Block Group 2, Census Tract 312.06, King County, Washington",621,89,414,79,207,63
1500000US530330312063,530330312063,"Block Group 3, Census Tract 312.06, King County, Washington",657,86,364,76,293,67
1500000US530330313011,530330313011,"Block Group 1, Census Tract 313.01, King County, Washington",487,59,352,49,135,55
1500000US530330313012,530330313012,"Block Group 2, Census Tract 313.01, King County, Washington",482,66,403,57,79,42
1500000US530330313021,530330313021,"Block Group 1, Census Tract 313.02, King County, Washington",372,72,325,69,47,37
1500000US530330313022,530330313022,"Block Group 2, Census Tract 313.02, King County, Washington",384,72,274,51,110,52
1500000US530330313023,530330313023,"Block Group 3, Census Tract 313.02, King County, Washington",474,68,441,67,33,35
1500000US530330313024,530330313024,"Block Group 4, Census Tract 313.02, King County, Washington",427,89,144,57,283,77
1500000US530330314001,530330314001,"Block Group 1, Census Tract 314, King County, Washington",377,152,154,117,223,127
1500000US530330314002,530330314002,"Block Group 2, Census Tract 314, King County, Washington",674,169,311,92,363,146
1500000US530330314003,530330314003,"Block Group 3, Census Tract 314, King County, Washington",502,95,448,96,54,46
1500000US530330314004,530330314004,"Block Group 4, Census Tract 314, King County, Washington",474,129,231,85,243,151
1500000US530330314005,530330314005,"Block Group 5, Census Tract 314, King County, Washington",381,113,202,64,179,109
1500000US530330315011,530330315011,"Block Group 1, Census Tract 315.01, King County, Washington",440,81,364,81,76,53
1500000US530330315012,530330315012,"Block Group 2, Census Tract 315.01, King County, Washington",605,94,511,100,94,62
1500000US530330315013,530330315013,"Block Group 3, Census Tract 315.01, King County, Washington",515,100,336,87,179,89
1500000US530330315021,530330315021,"Block Group 1, Census Tract 315.02, King County, Washington",489,90,431,93,58,61
1500000US530330315022,530330315022,"Block Group 2, Census Tract 315.02, King County, Washington",517,79,479,79,38,24
1500000US530330315023,530330315023,"Block Group 3, Census Tract 315.02, King County, Washington",734,103,474,76,260,85
1500000US530330316011,530330316011,"Block Group 1, Census Tract 316.01, King County, Washington",761,77,731,68,30,29
1500000US530330316012,530330316012,"Block Group 2, Census Tract 316.01, King County, Washington",754,78,718,80,36,31
1500000US530330316013,530330316013,"Block Group 3, Census Tract 316.01, King County, Washington",493,76,423,73,70,64
1500000US530330316031,530330316031,"Block Group 1, Census Tract 316.03, King County, Washington",537,75,473,79,64,37
1500000US530330316032,530330316032,"Block Group 2, Census Tract 316.03, King County, Washington",414,95,303,80,111,86
1500000US530330316033,530330316033,"Block Group 3, Census Tract 316.03, King County, Washington",559,101,492,101,67,39
1500000US530330316034,530330316034,"Block Group 4, Census Tract 316.03, King County, Washington",567,74,463,76,104,73
1500000US530330316041,530330316041,"Block Group 1, Census Tract 316.04, King County, Washington",967,116,902,123,65,45
